chr	start	end	TargetGene	CellType	enformer_norm_score
chr19	34973138	34973638	GPI	K562	
chr19	34975852	34976352	GPI	K562	
chr19	35220180	35220994	GPI	K562	
chr19	34973138	34973638	LSM14A	K562	
chr19	34973138	34973638	RBM42	K562	
chr19	34975852	34976352	RBM42	K562	
chr19	35210656	35211283	RBM42	K562	
chr19	35220180	35220994	RBM42	K562	
chr19	35389382	35389882	RBM42	K562	
chr19	34973138	34973638	TMEM147	K562	
chr19	35317406	35318063	TMEM147	K562	
chr19	35389382	35389882	TMEM147	K562	0.0
chr19	34975852	34976352	GRAMD1A	K562	7753.811252106787
chr19	34975852	34976352	PDCD2L	K562	
chr19	34975852	34976352	USF2	K562	
chr19	35210656	35211283	USF2	K562	3130.5598447056323
chr19	35819925	35820425	USF2	K562	
chr19	35210656	35211283	TBCB	K562	
chr19	35819925	35820425	TBCB	K562	
chr19	35317406	35318063	POLR2I	K562	
chr19	35389382	35389882	POLR2I	K562	
chr19	35389382	35389882	PSENEN	K562	
chr19	35819925	35820425	SDHAF1	K562	0.0
chr19	36127454	36128662	CAPNS1	K562	24733.690722441126
chr19	36127454	36128662	ZNF146	K562	1625.7144578987643
chr19	39046036	39046536	EIF3K	K562	
chr19	39430596	39431096	EIF3K	K562	
chr19	39046036	39046536	PSMD8	K562	
chr19	39252418	39252918	PSMD8	K562	
chr19	39258244	39259558	PSMD8	K562	
chr19	39258244	39259558	ACTN4	K562	
chr19	39258244	39259558	RPS16	K562	0.0
chr19	39430596	39431096	RPS16	K562	14105.093243340109
chr19	40416806	40417474	RPS16	K562	
chr19	40416806	40417474	BLVRB	K562	1650.71445304222
chr19	40433276	40434535	BLVRB	K562	3705.114210295638
chr19	40445863	40446363	BLVRB	K562	6204.741460251844
chr19	40662680	40664332	BLVRB	K562	
chr19	40920826	40921539	BLVRB	K562	
chr19	40416806	40417474	FBL	K562	
chr19	40435180	40435680	FBL	K562	
chr19	40445863	40446363	FBL	K562	
chr19	40416806	40417474	HNRNPUL1	K562	
chr19	40416806	40417474	SNRPA	K562	
chr19	40445863	40446363	SNRPA	K562	
chr19	40662680	40664332	SNRPA	K562	1045.7183448540509
chr19	40433276	40434535	TIMM50	K562	
chr19	40445863	40446363	EXOSC5	K562	
chr19	40445863	40446363	TGFB1	K562	
chr19	40662680	40664332	PSMC4	K562	
chr19	40920826	40921539	RPS19	K562	
chr19	43774607	43774646	KCNN4	K562	16880.06951727509
chr19	43785250	43785750	KCNN4	K562	8213.633003729403
chr19	44721966	44722780	ERCC1	K562	
chr19	44721966	44722780	SNRPD2	K562	
chr19	46078363	46078863	SNRPD2	K562	
chr19	46628959	46629459	SNRPD2	K562	
chr19	44721966	44722780	TOMM40	K562	0.0
chr19	44741739	44742239	TOMM40	K562	0.0
chr19	44721966	44722780	VASP	K562	
chr19	46078363	46078863	CALM3	K562	
chr19	46862934	46863434	CALM3	K562	
chr19	47242920	47243688	CALM3	K562	
chr19	47244028	47244641	CALM3	K562	
chr19	46078363	46078863	TMEM160	K562	
chr19	46862934	46863434	TMEM160	K562	0.0
chr19	47241026	47241526	TMEM160	K562	0.0
chr19	47244028	47244641	TMEM160	K562	0.0
chr19	46628959	46629459	AP2S1	K562	
chr19	46629565	46630195	AP2S1	K562	
chr19	47241026	47241526	AP2S1	K562	
chr19	47247332	47247832	AP2S1	K562	
chr19	46862934	46863434	SELENOW	K562	
chr19	46862934	46863434	SLC1A5	K562	1186.2147096297676
chr19	47244028	47244641	SLC1A5	K562	
chr19	47241026	47241526	GLTSCR2	K562	
chr19	47242920	47243688	GLTSCR2	K562	
chr19	47244028	47244641	GLTSCR2	K562	
chr19	47247332	47247832	GLTSCR2	K562	
chr19	47324468	47324968	GLTSCR2	K562	
chr19	47891679	47892586	GLTSCR2	K562	0.0
chr19	47324468	47324968	EMP3	K562	
chr19	47891679	47892586	KDELR1	K562	
chr19	47891679	47892586	RPL18	K562	
chr19	48259606	48260562	RPL18	K562	
chr19	48780421	48781372	RPL18	K562	0.0
chr19	48878461	48878961	RPL18	K562	
chr19	48950851	48951577	RPL18	K562	
chr19	47891679	47892586	SAE1	K562	
chr19	48259606	48260562	FTL	K562	
chr19	48309248	48309748	FTL	K562	
chr19	48314288	48314828	FTL	K562	
chr19	48321128	48321668	FTL	K562	
chr19	48321728	48322328	FTL	K562	
chr19	48332628	48333368	FTL	K562	
chr19	48333828	48334328	FTL	K562	
chr19	48339328	48339848	FTL	K562	
chr19	48344808	48345308	FTL	K562	
chr19	48351188	48351728	FTL	K562	
chr19	48354508	48355028	FTL	K562	
chr19	48356988	48357508	FTL	K562	
chr19	48362968	48363488	FTL	K562	
chr19	48379048	48379568	FTL	K562	
chr19	48385008	48385588	FTL	K562	
chr19	48390508	48391008	FTL	K562	
chr19	48398528	48399308	FTL	K562	
chr19	48399528	48400568	FTL	K562	
chr19	48403508	48404028	FTL	K562	
chr19	48415368	48415868	FTL	K562	
chr19	48418608	48419108	FTL	K562	
chr19	48423448	48423968	FTL	K562	
chr19	48424668	48425188	FTL	K562	
chr19	48462268	48462788	FTL	K562	
chr19	48491008	48491928	FTL	K562	
chr19	48492688	48493188	FTL	K562	
chr19	48493228	48493768	FTL	K562	
chr19	48501588	48502548	FTL	K562	
chr19	48510468	48510988	FTL	K562	
chr19	48513708	48514288	FTL	K562	
chr19	48553768	48554268	FTL	K562	
chr19	48558108	48558628	FTL	K562	
chr19	48562988	48563808	FTL	K562	
chr19	48564888	48565468	FTL	K562	
chr19	48568248	48568808	FTL	K562	
chr19	48574588	48575088	FTL	K562	
chr19	48584148	48584648	FTL	K562	
chr19	48588808	48589348	FTL	K562	
chr19	48608708	48609348	FTL	K562	
chr19	48633308	48633808	FTL	K562	
chr19	48634368	48634868	FTL	K562	
chr19	48635128	48635748	FTL	K562	
chr19	48638868	48639368	FTL	K562	
chr19	48644708	48645208	FTL	K562	
chr19	48651248	48651748	FTL	K562	
chr19	48652588	48653088	FTL	K562	
chr19	48660888	48661468	FTL	K562	
chr19	48675288	48675808	FTL	K562	
chr19	48678128	48678628	FTL	K562	
chr19	48680988	48681488	FTL	K562	
chr19	48685448	48685968	FTL	K562	
chr19	48697988	48698528	FTL	K562	
chr19	48713988	48714648	FTL	K562	
chr19	48720508	48721048	FTL	K562	
chr19	48724808	48725308	FTL	K562	
chr19	48737288	48737808	FTL	K562	
chr19	48738528	48739028	FTL	K562	
chr19	48747828	48748368	FTL	K562	
chr19	48765748	48766248	FTL	K562	
chr19	48774388	48774888	FTL	K562	0.0
chr19	48780788	48781428	FTL	K562	0.0
chr19	48784508	48785028	FTL	K562	0.0
chr19	48788048	48788608	FTL	K562	0.0
chr19	48795288	48795808	FTL	K562	0.0
chr19	48806548	48807568	FTL	K562	0.0
chr19	48812108	48812648	FTL	K562	0.0
chr19	48815928	48816428	FTL	K562	0.0
chr19	48819428	48819948	FTL	K562	0.0
chr19	48830068	48830588	FTL	K562	0.0
chr19	48835628	48836148	FTL	K562	0.0
chr19	48842428	48843148	FTL	K562	0.0
chr19	48844388	48844908	FTL	K562	0.0
chr19	48853988	48854508	FTL	K562	0.0
chr19	48858508	48859008	FTL	K562	0.0
chr19	48859168	48859688	FTL	K562	0.0
chr19	48859968	48860508	FTL	K562	0.0
chr19	48867028	48867548	FTL	K562	582.5846768428687
chr19	48873488	48873988	FTL	K562	1537.2240070749563
chr19	48874368	48874888	FTL	K562	1753.5308282290132
chr19	48875148	48876668	FTL	K562	1404.2844326134295
chr19	48877968	48878928	FTL	K562	998.4395292051854
chr19	48888108	48888648	FTL	K562	442.14290663863784
chr19	48890488	48890988	FTL	K562	1377.8680967872003
chr19	48891808	48892368	FTL	K562	1520.5313239038026
chr19	48896088	48896648	FTL	K562	788.6908882691755
chr19	48926808	48927308	FTL	K562	2269.392504117953
chr19	48943028	48943548	FTL	K562	2769.126558461448
chr19	48951008	48951608	FTL	K562	5169.1014708089915
chr19	48962248	48962768	FTL	K562	11933.585718167344
chr19	48963708	48964208	FTL	K562	36374.88832609147
chr19	48969788	48970308	FTL	K562	9486.372911170183
chr19	48970828	48971348	FTL	K562	6748.520386822027
chr19	48976088	48976628	FTL	K562	3525.0532215479043
chr19	48978828	48979328	FTL	K562	6659.125239816415
chr19	48983528	48984028	FTL	K562	3519.658754078503
chr19	48992108	48992648	FTL	K562	5675.713107041519
chr19	49017628	49018128	FTL	K562	5059.412323242676
chr19	49038548	49039068	FTL	K562	1227.675059889211
chr19	49071708	49072248	FTL	K562	0.0
chr19	49073828	49074328	FTL	K562	0.0
chr19	49081208	49081708	FTL	K562	0.0
chr19	49097688	49098248	FTL	K562	0.0
chr19	49106488	49107008	FTL	K562	0.0
chr19	49110468	49110988	FTL	K562	0.0
chr19	49116488	49117008	FTL	K562	0.0
chr19	49127808	49128508	FTL	K562	0.0
chr19	49129208	49129728	FTL	K562	0.0
chr19	49133388	49133888	FTL	K562	0.0
chr19	49135948	49136488	FTL	K562	0.0
chr19	49142828	49143328	FTL	K562	0.0
chr19	49147688	49148568	FTL	K562	0.0
chr19	49149168	49150108	FTL	K562	0.0
chr19	49150268	49150828	FTL	K562	0.0
chr19	49151528	49152028	FTL	K562	0.0
chr19	49161968	49162468	FTL	K562	0.0
chr19	49176968	49177468	FTL	K562	
chr19	49198788	49199308	FTL	K562	
chr19	49200228	49200768	FTL	K562	
chr19	49207728	49208708	FTL	K562	
chr19	49209928	49210868	FTL	K562	
chr19	49213708	49214268	FTL	K562	
chr19	49224768	49225288	FTL	K562	
chr19	49225928	49226428	FTL	K562	
chr19	49266808	49267368	FTL	K562	
chr19	49301148	49301708	FTL	K562	
chr19	49327768	49328328	FTL	K562	
chr19	49328388	49328908	FTL	K562	
chr19	49331448	49332008	FTL	K562	
chr19	49338808	49339348	FTL	K562	
chr19	49340188	49340688	FTL	K562	
chr19	49347748	49348268	FTL	K562	
chr19	49391788	49392328	FTL	K562	
chr19	49717414	49717914	FTL	K562	
chr19	48309248	48309748	BAX	K562	
chr19	48314288	48314828	BAX	K562	
chr19	48321128	48321668	BAX	K562	
chr19	48321728	48322328	BAX	K562	
chr19	48332628	48333368	BAX	K562	
chr19	48333828	48334328	BAX	K562	
chr19	48339328	48339848	BAX	K562	
chr19	48344808	48345308	BAX	K562	
chr19	48351188	48351728	BAX	K562	
chr19	48354508	48355028	BAX	K562	
chr19	48356988	48357508	BAX	K562	
chr19	48362968	48363488	BAX	K562	
chr19	48379048	48379568	BAX	K562	
chr19	48385008	48385588	BAX	K562	
chr19	48390508	48391008	BAX	K562	
chr19	48398528	48399308	BAX	K562	
chr19	48399528	48400568	BAX	K562	
chr19	48403508	48404028	BAX	K562	
chr19	48415368	48415868	BAX	K562	
chr19	48418608	48419108	BAX	K562	
chr19	48423448	48423968	BAX	K562	
chr19	48424668	48425188	BAX	K562	
chr19	48462268	48462788	BAX	K562	
chr19	48491008	48491928	BAX	K562	
chr19	48492688	48493188	BAX	K562	
chr19	48493228	48493768	BAX	K562	
chr19	48501588	48502548	BAX	K562	
chr19	48510468	48510988	BAX	K562	
chr19	48513708	48514288	BAX	K562	
chr19	48553768	48554268	BAX	K562	
chr19	48558108	48558628	BAX	K562	
chr19	48562988	48563808	BAX	K562	
chr19	48564888	48565468	BAX	K562	
chr19	48568248	48568808	BAX	K562	
chr19	48574588	48575088	BAX	K562	
chr19	48584148	48584648	BAX	K562	
chr19	48588808	48589348	BAX	K562	
chr19	48601548	48602048	BAX	K562	
chr19	48608708	48609348	BAX	K562	
chr19	48633308	48633808	BAX	K562	
chr19	48634368	48634868	BAX	K562	
chr19	48635128	48635748	BAX	K562	
chr19	48638868	48639368	BAX	K562	
chr19	48644708	48645208	BAX	K562	
chr19	48652588	48653088	BAX	K562	
chr19	48660888	48661468	BAX	K562	
chr19	48675288	48675808	BAX	K562	
chr19	48678128	48678628	BAX	K562	
chr19	48680988	48681488	BAX	K562	
chr19	48685448	48685968	BAX	K562	
chr19	48697988	48698528	BAX	K562	
chr19	48713988	48714648	BAX	K562	
chr19	48720508	48721048	BAX	K562	
chr19	48724808	48725308	BAX	K562	
chr19	48737288	48737808	BAX	K562	
chr19	48738528	48739028	BAX	K562	
chr19	48747828	48748368	BAX	K562	
chr19	48765748	48766248	BAX	K562	0.0
chr19	48774388	48774888	BAX	K562	0.0
chr19	48780788	48781428	BAX	K562	0.0
chr19	48784508	48785028	BAX	K562	0.0
chr19	48788048	48788608	BAX	K562	0.0
chr19	48795288	48795808	BAX	K562	0.0
chr19	48806548	48807568	BAX	K562	0.0
chr19	48812108	48812648	BAX	K562	0.0
chr19	48815928	48816428	BAX	K562	0.0
chr19	48819428	48819948	BAX	K562	0.0
chr19	48830068	48830588	BAX	K562	0.0
chr19	48835628	48836148	BAX	K562	0.0
chr19	48842428	48843148	BAX	K562	0.0
chr19	48844388	48844908	BAX	K562	0.0
chr19	48853988	48854508	BAX	K562	0.0
chr19	48858508	48859008	BAX	K562	416.3581295102503
chr19	48859168	48859688	BAX	K562	504.52926054034
chr19	48859968	48860508	BAX	K562	406.4120186778779
chr19	48867028	48867548	BAX	K562	911.1968466885439
chr19	48873488	48873988	BAX	K562	3298.694319927447
chr19	48874368	48874888	BAX	K562	5166.270190657713
chr19	48875148	48876668	BAX	K562	3079.274204222624
chr19	48877968	48878928	BAX	K562	1505.7150494108357
chr19	48888108	48888648	BAX	K562	513.5539953220676
chr19	48890488	48890988	BAX	K562	850.7789468091722
chr19	48891808	48892368	BAX	K562	968.7769599768067
chr19	48896088	48896648	BAX	K562	727.5973863174498
chr19	48926808	48927308	BAX	K562	1605.29947625075
chr19	48943028	48943548	BAX	K562	1663.533111395156
chr19	48951008	48951608	BAX	K562	7230.928427198451
chr19	48967548	48968448	BAX	K562	6498.625304404362
chr19	48969788	48970308	BAX	K562	4109.892574424582
chr19	48970828	48971348	BAX	K562	3145.4225570519684
chr19	48976088	48976628	BAX	K562	5186.32324509826
chr19	48978828	48979328	BAX	K562	11158.120572027323
chr19	48983528	48984028	BAX	K562	3345.3081516287057
chr19	48992108	48992648	BAX	K562	4432.251554690282
chr19	49017628	49018128	BAX	K562	2354.2707388164376
chr19	49038548	49039068	BAX	K562	2218.3458205734173
chr19	49071708	49072248	BAX	K562	0.0
chr19	49073828	49074328	BAX	K562	0.0
chr19	49074788	49075308	BAX	K562	0.0
chr19	49081208	49081708	BAX	K562	0.0
chr19	49097688	49098248	BAX	K562	0.0
chr19	49106488	49107008	BAX	K562	0.0
chr19	49110468	49110988	BAX	K562	0.0
chr19	49116488	49117008	BAX	K562	0.0
chr19	49127808	49128508	BAX	K562	0.0
chr19	49129208	49129728	BAX	K562	0.0
chr19	49133388	49133888	BAX	K562	0.0
chr19	49135948	49136488	BAX	K562	0.0
chr19	49142828	49143328	BAX	K562	0.0
chr19	49147688	49148568	BAX	K562	0.0
chr19	49149168	49150108	BAX	K562	0.0
chr19	49150268	49150828	BAX	K562	0.0
chr19	49151528	49152028	BAX	K562	0.0
chr19	49161968	49162468	BAX	K562	
chr19	49176968	49177468	BAX	K562	
chr19	49198788	49199308	BAX	K562	
chr19	49200228	49200768	BAX	K562	
chr19	49207728	49208708	BAX	K562	
chr19	49209928	49210868	BAX	K562	
chr19	49213708	49214268	BAX	K562	
chr19	49224768	49225288	BAX	K562	
chr19	49225928	49226428	BAX	K562	
chr19	49266808	49267368	BAX	K562	
chr19	49301148	49301708	BAX	K562	
chr19	49327768	49328328	BAX	K562	
chr19	49328388	49328908	BAX	K562	
chr19	49331448	49332008	BAX	K562	
chr19	49338808	49339348	BAX	K562	
chr19	49340188	49340688	BAX	K562	
chr19	49347748	49348268	BAX	K562	
chr19	49391788	49392328	BAX	K562	
chr19	48309248	48309748	BCAT2	K562	
chr19	48314288	48314828	BCAT2	K562	
chr19	48321128	48321668	BCAT2	K562	
chr19	48321728	48322328	BCAT2	K562	
chr19	48332628	48333368	BCAT2	K562	
chr19	48333828	48334328	BCAT2	K562	
chr19	48339328	48339848	BCAT2	K562	
chr19	48344808	48345308	BCAT2	K562	
chr19	48351188	48351728	BCAT2	K562	
chr19	48354508	48355028	BCAT2	K562	
chr19	48356988	48357508	BCAT2	K562	
chr19	48362968	48363488	BCAT2	K562	
chr19	48379048	48379568	BCAT2	K562	
chr19	48385008	48385588	BCAT2	K562	
chr19	48390508	48391008	BCAT2	K562	
chr19	48398528	48399308	BCAT2	K562	
chr19	48399528	48400568	BCAT2	K562	
chr19	48403508	48404028	BCAT2	K562	
chr19	48415368	48415868	BCAT2	K562	
chr19	48418608	48419108	BCAT2	K562	
chr19	48423448	48423968	BCAT2	K562	
chr19	48424668	48425188	BCAT2	K562	
chr19	48462268	48462788	BCAT2	K562	
chr19	48491008	48491928	BCAT2	K562	
chr19	48492688	48493188	BCAT2	K562	
chr19	48493228	48493768	BCAT2	K562	
chr19	48501588	48502548	BCAT2	K562	
chr19	48510468	48510988	BCAT2	K562	
chr19	48513708	48514288	BCAT2	K562	
chr19	48553768	48554268	BCAT2	K562	
chr19	48558108	48558628	BCAT2	K562	
chr19	48562988	48563808	BCAT2	K562	
chr19	48564888	48565468	BCAT2	K562	
chr19	48568248	48568808	BCAT2	K562	
chr19	48574588	48575088	BCAT2	K562	
chr19	48584148	48584648	BCAT2	K562	
chr19	48588808	48589348	BCAT2	K562	
chr19	48608708	48609348	BCAT2	K562	
chr19	48633308	48633808	BCAT2	K562	0.0
chr19	48634368	48634868	BCAT2	K562	0.0
chr19	48635128	48635748	BCAT2	K562	0.0
chr19	48638868	48639368	BCAT2	K562	0.0
chr19	48644708	48645208	BCAT2	K562	0.0
chr19	48660888	48661468	BCAT2	K562	0.0
chr19	48675288	48675808	BCAT2	K562	0.0
chr19	48678128	48678628	BCAT2	K562	0.0
chr19	48680988	48681488	BCAT2	K562	0.0
chr19	48685448	48685968	BCAT2	K562	0.0
chr19	48697988	48698528	BCAT2	K562	0.0
chr19	48713988	48714648	BCAT2	K562	817.2751695724096
chr19	48720508	48721048	BCAT2	K562	1834.6401133181255
chr19	48724808	48725308	BCAT2	K562	2060.771883850685
chr19	48737288	48737808	BCAT2	K562	3466.9139305848003
chr19	48738528	48739028	BCAT2	K562	5972.861139193702
chr19	48747828	48748368	BCAT2	K562	1250.014936445457
chr19	48765748	48766248	BCAT2	K562	879.3889143464183
chr19	48774388	48774888	BCAT2	K562	1612.4555359696062
chr19	48780788	48781428	BCAT2	K562	15581.958553112903
chr19	48784508	48785028	BCAT2	K562	2442.3018552214685
chr19	48788048	48788608	BCAT2	K562	5239.63233406497
chr19	48812108	48812648	BCAT2	K562	31421.294486784525
chr19	48815928	48816428	BCAT2	K562	4361.122396896915
chr19	48819428	48819948	BCAT2	K562	6967.557894996375
chr19	48830068	48830588	BCAT2	K562	4528.481110098971
chr19	48835628	48836148	BCAT2	K562	3507.785857492166
chr19	48842428	48843148	BCAT2	K562	976.2846015963618
chr19	48844388	48844908	BCAT2	K562	1401.9856880431034
chr19	48853988	48854508	BCAT2	K562	3083.013879520439
chr19	48858508	48859008	BCAT2	K562	1393.3829061434644
chr19	48859168	48859688	BCAT2	K562	1550.7941992204114
chr19	48859968	48860508	BCAT2	K562	1580.474203369156
chr19	48867028	48867548	BCAT2	K562	1590.377299877004
chr19	48873488	48873988	BCAT2	K562	2708.38031031038
chr19	48874368	48874888	BCAT2	K562	2267.351348084417
chr19	48875148	48876668	BCAT2	K562	1976.5061334181007
chr19	48877968	48878928	BCAT2	K562	612.2691116509019
chr19	48888108	48888648	BCAT2	K562	419.0703462690047
chr19	48890488	48890988	BCAT2	K562	656.1672783076972
chr19	48891808	48892368	BCAT2	K562	642.3277634924133
chr19	48896088	48896648	BCAT2	K562	312.9578860410207
chr19	48926808	48927308	BCAT2	K562	0.0
chr19	48943028	48943548	BCAT2	K562	0.0
chr19	48951008	48951608	BCAT2	K562	0.0
chr19	48962248	48962768	BCAT2	K562	0.0
chr19	48963708	48964208	BCAT2	K562	0.0
chr19	48967548	48968448	BCAT2	K562	0.0
chr19	48969788	48970308	BCAT2	K562	0.0
chr19	48970828	48971348	BCAT2	K562	0.0
chr19	48976088	48976628	BCAT2	K562	0.0
chr19	48978828	48979328	BCAT2	K562	0.0
chr19	48983528	48984028	BCAT2	K562	0.0
chr19	48992108	48992648	BCAT2	K562	0.0
chr19	49017628	49018128	BCAT2	K562	
chr19	49038548	49039068	BCAT2	K562	
chr19	49071708	49072248	BCAT2	K562	
chr19	49073828	49074328	BCAT2	K562	
chr19	49081208	49081708	BCAT2	K562	
chr19	49097688	49098248	BCAT2	K562	
chr19	49106488	49107008	BCAT2	K562	
chr19	49110468	49110988	BCAT2	K562	
chr19	49116488	49117008	BCAT2	K562	
chr19	49127808	49128508	BCAT2	K562	
chr19	49129208	49129728	BCAT2	K562	
chr19	49133388	49133888	BCAT2	K562	
chr19	49135948	49136488	BCAT2	K562	
chr19	49142828	49143328	BCAT2	K562	
chr19	49147688	49148568	BCAT2	K562	
chr19	49149168	49150108	BCAT2	K562	
chr19	49150268	49150828	BCAT2	K562	
chr19	49151528	49152028	BCAT2	K562	
chr19	49161968	49162468	BCAT2	K562	
chr19	49176968	49177468	BCAT2	K562	
chr19	49198788	49199308	BCAT2	K562	
chr19	49200228	49200768	BCAT2	K562	
chr19	49207728	49208708	BCAT2	K562	
chr19	49209928	49210868	BCAT2	K562	
chr19	49213708	49214268	BCAT2	K562	
chr19	49224768	49225288	BCAT2	K562	
chr19	49225928	49226428	BCAT2	K562	
chr19	49266808	49267368	BCAT2	K562	
chr19	49301148	49301708	BCAT2	K562	
chr19	49327768	49328328	BCAT2	K562	
chr19	49328388	49328908	BCAT2	K562	
chr19	49331448	49332008	BCAT2	K562	
chr19	49338808	49339348	BCAT2	K562	
chr19	49340188	49340688	BCAT2	K562	
chr19	49347748	49348268	BCAT2	K562	
chr19	49391788	49392328	BCAT2	K562	
chr19	48309248	48309748	FUT1	K562	
chr19	48314288	48314828	FUT1	K562	
chr19	48321128	48321668	FUT1	K562	
chr19	48321728	48322328	FUT1	K562	
chr19	48332628	48333368	FUT1	K562	
chr19	48333828	48334328	FUT1	K562	
chr19	48339328	48339848	FUT1	K562	
chr19	48344808	48345308	FUT1	K562	
chr19	48351188	48351728	FUT1	K562	
chr19	48354508	48355028	FUT1	K562	
chr19	48362968	48363488	FUT1	K562	
chr19	48379048	48379568	FUT1	K562	
chr19	48385008	48385588	FUT1	K562	
chr19	48390508	48391008	FUT1	K562	
chr19	48398528	48399308	FUT1	K562	
chr19	48399528	48400568	FUT1	K562	
chr19	48403508	48404028	FUT1	K562	
chr19	48415368	48415868	FUT1	K562	
chr19	48418608	48419108	FUT1	K562	
chr19	48423448	48423968	FUT1	K562	
chr19	48424668	48425188	FUT1	K562	
chr19	48462268	48462788	FUT1	K562	
chr19	48491008	48491928	FUT1	K562	
chr19	48492688	48493188	FUT1	K562	
chr19	48493228	48493768	FUT1	K562	
chr19	48501588	48502548	FUT1	K562	
chr19	48510468	48510988	FUT1	K562	
chr19	48513708	48514288	FUT1	K562	
chr19	48553768	48554268	FUT1	K562	
chr19	48558108	48558628	FUT1	K562	0.0
chr19	48562988	48563808	FUT1	K562	0.0
chr19	48568248	48568808	FUT1	K562	0.0
chr19	48574588	48575088	FUT1	K562	0.0
chr19	48584148	48584648	FUT1	K562	0.0
chr19	48588808	48589348	FUT1	K562	0.0
chr19	48608708	48609348	FUT1	K562	0.0
chr19	48633308	48633808	FUT1	K562	0.0
chr19	48634368	48634868	FUT1	K562	0.0
chr19	48635128	48635748	FUT1	K562	0.0
chr19	48638868	48639368	FUT1	K562	0.0
chr19	48644708	48645208	FUT1	K562	0.0
chr19	48660888	48661468	FUT1	K562	755.5677288857371
chr19	48675288	48675808	FUT1	K562	677.8199536972037
chr19	48678128	48678628	FUT1	K562	425.11649222927804
chr19	48680988	48681488	FUT1	K562	651.7608668618517
chr19	48685448	48685968	FUT1	K562	1052.7520618358283
chr19	48697988	48698528	FUT1	K562	1085.322469781194
chr19	48713988	48714648	FUT1	K562	2625.096778382757
chr19	48720508	48721048	FUT1	K562	7828.24596885625
chr19	48724808	48725308	FUT1	K562	13140.652875834434
chr19	48737288	48737808	FUT1	K562	2785.8876774835535
chr19	48738528	48739028	FUT1	K562	5445.494853836972
chr19	48774388	48774888	FUT1	K562	2932.708401555592
chr19	48780788	48781428	FUT1	K562	3625.362356190454
chr19	48784508	48785028	FUT1	K562	3105.242418074052
chr19	48788048	48788608	FUT1	K562	3158.7227008580207
chr19	48795288	48795808	FUT1	K562	4541.678896108398
chr19	48806548	48807568	FUT1	K562	5241.352215670425
chr19	48812108	48812648	FUT1	K562	1829.8761418918336
chr19	48815928	48816428	FUT1	K562	2001.326438896366
chr19	48819428	48819948	FUT1	K562	2000.8442811382522
chr19	48830068	48830588	FUT1	K562	893.3520758525641
